年度,月份,分類,檢體名稱,農藥殘留量,抽樣衛生局,抽樣地點
"106","05~06","豆菜類","花蓮豆","快諾芬Quinoxyfen 0.13 (不符使用規定)","高雄市政府衛生局","愛國百貨股份有限公司德賢分公司/高雄市楠梓區德祥路223號"
"106","05~06","豆菜類","甜豆","合格","高雄市政府衛生局","愛國百貨股份有限公司德賢分公司/高雄市楠梓區德祥路223號"
"106","05~06","豆菜類","長豆","加保扶Carbofuran 0.13 (不得檢出)","桃園市政府衛生局","朝敏果菜批發行/桃園市中壢區中正路1451號"
"106","05~06","豆菜類","有機敏豆","合格","桃園市政府衛生局","家樂福-八德店/桃園市八德區介壽路一段728號B2F"
"106","05~06","豆菜類","甜豌豆","合格","桃園市政府衛生局","全聯-八德大湳分公司/桃園市八德區福國北街79號1樓"
"106","05~06","豆菜類","豌豆片","快諾芬Quinoxyfen 0.12 (不符使用規定)","桃園市政府衛生局","上青生鮮超市(高城店)/桃園市八德區永豐路552號"
"106","05~06","豆菜類","四季豆","合格","桃園市政府衛生局","施家班/桃園市龜山區大同路92號營盛黃昏市場"
"106","05~06","豆菜類","醜豆","合格","桃園市政府衛生局","京鰲農產商行/桃園市大溪區民權路4號"
"106","05~06","豆菜類","粉豆","合格","桃園市政府衛生局","地球村水果樂園/桃園市大溪區慈湖路27號"
"106","05~06","豆菜類","長豆(豇豆)","加保扶Carbofuran 0.09 (不得檢出)","桃園市政府衛生局","阿昌青菜/桃園市中壢區環中東路218號"
"106","05~06","豆菜類","長豆(豇豆)","愛殺松Ethion 0.25 (不得檢出)","桃園市政府衛生局","亮哥蔬菜行/桃園市中壢區中北路501號"
"106","05~06","豆菜類","豌豆","合格","苗栗縣政府衛生局","杏晟有限公司(維家超市)/苗栗縣公館鄉館東村大同路266號"
"106","05~06","豆菜類","豌豆","滅賜克Methiocarb 0.47 (0.10)","基隆市政府衛生局","野菜田商行/基隆市中正區平一路23巷(和平市場65、67、69)"
"106","05~06","豆菜類","豌豆-甜豌豆","合格","基隆市政府衛生局","全聯實業股份有限公司暖暖分公司/基隆市暖暖區暖暖街246巷166號.B1"
"106","05~06","豆菜類","菜豆-履歷敏豆","合格","基隆市政府衛生局","全聯實業股份有限公司暖暖分公司/基隆市暖暖區暖暖街246巷166號.B1"
"106","05~06","豆菜類","有機四季豆(敏豆)","合格","基隆市政府衛生局","頂好超市常青分店/基隆市安樂區安樂路二段164號B1"
"106","05~06","豆菜類","有機長豆(豇豆)","合格","新北市政府衛生局","橄欖樹生機商行/新北市新莊區中和街69號"
"106","05~06","豆菜類","菜豆","合格","屏東縣政府衛生局","平和行/屏東縣滿州鄉永靖村庄內路74號"
"106","05~06","豆菜類","豇豆","加保扶Carbofuran 0.08 (不得檢出)、普拔克Propamocarb hydrochloride 0.28 (不符使用規定)、芬普尼Fipronil 0.009 (不符使用規定)","屏東縣政府衛生局","陳吉良菜車(AZ-8036)/屏東縣恆春鎮恆春市場附近攤車(中正路7-11對面)"
"106","05~06","豆菜類","敏豆","合格","屏東縣政府衛生局","814生鮮超市廣東路店(速坡比有限公司)/屏東縣屏東市廣東路87號"
"106","05~06","豆菜類","四季豆","合格","新竹市衛生局","松興果菜行/新竹市東區經國路一段411號"
"106","05~06","豆菜類","有機四季豆","合格","新竹市衛生局","台灣糖業股份有限公司蜜鄰便利超市/新竹市東區民族路193號"
"106","05~06","豆菜類","豇豆","合格","嘉義縣衛生局","第二市場-立岱有機農園/嘉義縣朴子市第二市場"
"106","05~06","豆菜類","豇豆","加保扶Carbofuran 0.20 (不得檢出)、依芬寧Etofenprox 0.04 (不得檢出)","嘉義縣衛生局","德和農產行/嘉義縣民雄鄉黃昏市場(05)220-8486"
"106","05~06","豆菜類","有機四季豆","合格","新竹縣政府衛生局","棉花田新竹文興/新竹縣竹北市文興路一段17號、19號1樓"
"106","05~06","豆菜類","甜豆","合格","臺東縣衛生局","松富物流股份有限公司/台東縣台東市豐樂里大道路1號1樓"
"106","05~06","豆菜類","有機四季豆","合格","新竹縣政府衛生局","柑仔店-勝利店/新竹縣竹北市勝利三街71號"
"106","05~06","豆菜類","力新有機四季豆","合格","新竹縣政府衛生局","柑仔店-勝利店/新竹縣竹北市勝利三街71號"
"106","05~06","豆菜類","菜豆","依芬寧Etofenprox 0.14 (不得檢出)","澎湖縣衛生局","青山蔬菜行/澎湖縣馬公市大仁街40號"
"106","05~06","豆菜類","豌豆","合格","澎湖縣衛生局","青山蔬菜行/澎湖縣馬公市大仁街40號"
"106","05~06","豆菜類","豌豆","克收欣Kresoxim-methyl 0.03 (不符使用規定)","澎湖縣衛生局","玖青果商行/澎湖縣馬公市永安街29號"
"106","05~06","豆菜類","菜豆","合格","澎湖縣衛生局","玖青果商行/澎湖縣馬公市永安街29號"
"106","05~06","豆菜類","豌豆","脫芬瑞Tolfenpyrad 0.02 (不符使用規定)、得克利Tebuconazole 0.11 (不符使用規定)","澎湖縣衛生局","蔡青果商行/澎湖縣馬公市大智街19號"
"106","05~06","豆菜類","菜豆","普拔克Propamocarb hydrochloride 0.03 (不符使用規定)","澎湖縣衛生局","西益春蔬菜行/澎湖縣馬公市大智街21巷27弄3號"
"106","05~06","豆菜類","豇豆(菜豆)","滅達樂Metalaxyl 0.03 (不得檢出)、賽速安Thiamethoxam 0.03 (0.02)、依芬寧Etofenprox 0.02 (不得檢出)","澎湖縣衛生局","大億號/澎湖縣馬公市大智街24巷5號"
"106","05~06","豆菜類","菜豆","加保扶Carbofuran 0.19 (不得檢出)","花蓮縣衛生局","统冠生鮮處理中心(利雙行)/花蓮縣吉安鄉明仁二街30号"
"106","05~06","豆菜類","菜豆","合格","花蓮縣衛生局","吉安鄉農會生鮮超市/花蓮縣吉安鄉中正路1段227號"
"106","05~06","豆菜類","菜豆","依芬寧Etofenprox 0.23 (不得檢出)","花蓮縣衛生局","光豐農會生鮮超市/花蓮縣光復鄉大華村華新街1號"
"106","05~06","豆菜類","粉豆","合格","苗栗縣政府衛生局","頭份市場外攤商-劉月英/苗栗縣頭份市頭份市場中山路"
"106","05~06","豆菜類","豌豆","賽速安Thiamethoxam 0.33 (0.02)","苗栗縣政府衛生局","匯豐菓菜行/苗栗縣通霄鎮通霄自強市場A034"
"106","05~06","豆菜類","豇豆(長豆)","諾伐隆Novaluron 0.15 (不得檢出)","苗栗縣政府衛生局","劉林蔬果行/苗栗縣通霄鎮自強路臨時攤販集中場"
"106","05~06","豆菜類","菜豆","合格","宜蘭縣政府衛生局","燦龍/宜蘭縣宜蘭市宜蘭縣果菜運銷合作社(宜蘭市黎明二路1號)"
"106","05~06","豆菜類","豌豆","賽速安Thiamethoxam 0.07 (0.02)、芬普尼Fipronil 0.052 (不符使用規定)、得克利Tebuconazole 0.08 (不符使用規定)","金門縣衛生局","樂多大超市有限公司/金門縣金寧鄉伯玉路二段223-1號"
"106","05~06","豆菜類","甜豆","脫芬瑞Tolfenpyrad 0.04 (不符使用規定)","金門縣衛生局","樂多大超市有限公司/金門縣金寧鄉伯玉路二段223-1號"
"106","05~06","豆菜類","四季豆","合格","新竹縣政府衛生局","美麒食品有限公司/新竹縣竹北市聯興里中正西路839號1樓、2樓"
"106","05~06","豆菜類","豇豆","合格","新北市政府衛生局","無市招攤商/新北市中和區連城路265巷10弄1號"
"106","05~06","豆菜類","菜豆","合格","臺中市政府衛生局","全聯實業股份有限公司台中青海分公司/台中市西屯區河南路二段466號"
"106","05~06","豆菜類","豌豆莢","護矽得Flusilazole 0.02 (不得檢出)、賽速安Thiamethoxam 0.07 (0.02)","臺北市政府衛生局","家福股份有限公司臺北三民分公司/台北市松山區三民路160號"
"106","05~06","豆菜類","敏豆","合格","臺北市政府衛生局","上引水產/台北市中山區民族東路410巷59號"
"106","05~06","豆菜類","豇豆","合格","臺北市政府衛生局","阿海果菜店/台北市中山區龍江路370巷65號"
"106","05~06","豆菜類","有機菜豆","合格","新北市政府衛生局","板農活力超市/新北市板橋區府中路29號之1"
"106","05~06","豆菜類","菜豆","合格","新北市政府衛生局","潔園蔬果行/新北市蘆洲區中央路7之1號"
"106","05~06","豆菜類","菜豆","合格","新北市政府衛生局","雙鳳蔬果類攤商/新北市八里區舊城路19號"
"106","05~06","豆菜類","菜豆","合格","新北市政府衛生局","自由聯盟/新北市八里區中華路2段486號"
"106","05~06","豆菜類","菜豆","滅達樂Metalaxyl 0.07 (不得檢出)、賽速安Thiamethoxam 0.08 (0.02)","新北市政府衛生局","無市招商行/新北市樹林區博愛街24號"
"106","05~06","豆菜類","菜豆","可尼丁Clothianidin 0.05 (0.02)、賽速安Thiamethoxam 0.65 (0.02)","新北市政府衛生局","蓮花素食/新北市中和區景新街291號"
"106","05~06","豆菜類","菜豆","合格","臺北市政府衛生局","新鮮水果行(西湖市場-61攤)/台北市內湖區內湖路1段285號"
"106","05~06","豆菜類","有機菜豆","合格","臺北市政府衛生局","士東市場121號攤-121有機蔬菜/台北市士林區士東路100號"
"106","05~06","豆菜類","菜豆","合格","屏東縣政府衛生局","814生鮮超市/屏東縣潮州鎮興隆路198號"
"106","05~06","豆菜類","敏豆","合格","屏東縣政府衛生局","814生鮮超市/屏東縣潮州鎮興隆路198號"
"106","05~06","豆菜類","長豆","合格","新竹縣政府衛生局","美麒食品有限公司/新竹縣竹北市聯興里中正西路839號1樓、2樓"
"106","05~06","豆菜類","豌豆(荷蘭豆)","得克利Tebuconazole 0.02 (不符使用規定)","澎湖縣衛生局","保興蔬果行/澎湖縣馬公市北辰街13號"
"106","05~06","豆菜類","豌豆","撲克拉Prochloraz 0.04 (不符使用規定)","澎湖縣衛生局","麗華蔬果行/澎湖縣馬公市北辰市場1A-21(北辰街16號)"
"106","05~06","豆菜類","菜豆","愛殺松Ethion 0.05 (不得檢出)","新北市政府衛生局","精緻全自助餐(新中店)/新北市新店區中正路399號1樓"
"106","05~06","豆菜類","菜豆","合格","嘉義市政府衛生局","全聯大統分公司/嘉義市西區大統路171號"
"106","05~06","豆菜類","有機菜豆","合格","臺中市政府衛生局","台灣家樂福股份有限公司豐原分公司/台中市豐原區成功路500號"
"106","05~06","豆菜類","長豆-有機","合格","臺中市政府衛生局","里仁事業股份有限公司台中忠明分公司/台中市南區忠明南路780號1樓"
"106","05~06","豆菜類","菜豆","菲克利Hexaconazole 0.02 (不符使用規定)、賜派芬Spirodiclofen 0.02 (不符使用規定)","屏東縣政府衛生局","潮州光復分公司/屏東縣潮州鎮光復路179號"
"106","05~06","豆菜類","豌豆","得克利Tebuconazole 0.04 (不符使用規定)","花蓮縣衛生局","鮮美果菜行 /花蓮縣吉安鄉果菜市場內18號"
"106","05~06","豆菜類","豌豆","歐滅松Omethoate 0.06 (不得檢出)、撲克拉Prochloraz 0.02 (不符使用規定)","花蓮縣衛生局","華峰果菜行/花蓮縣光復鄉大華村中正路1段115號"
"106","05~06","豆菜類","豌豆莢","撲克拉Prochloraz 0.02 (不符使用規定)、得克利Tebuconazole 0.11 (不符使用規定)","花蓮縣衛生局","統冠聯合超商股份有限公司富里營業所/花蓮縣富里鄉富里村中山路156號"
"106","05~06","豆菜類","有機菜豆","合格","新竹市衛生局","大潤發忠孝店/新竹市東區忠孝路300號"
"106","05~06","豆菜類","有機毛豆","合格","南投縣政府衛生局","無毒的家/南投縣南投市建國路129號"
"106","05~06","豆菜類","甜豌豆","合格","新竹市衛生局","允升有限公司(伍聯社)/新竹市香山區中華路6段230號"
"106","05~06","豆菜類","四季豆","合格","苗栗縣政府衛生局","和展開發股份有限公司(苗聯社)/苗栗縣頭份市尖下里尖豐路285號"
"106","05~06","豆菜類","進口荷蘭豆","合格","苗栗縣政府衛生局","(頂好超市)惠康百貨股份有限公司苗栗分公司/苗栗縣苗栗市中正路478號"
"106","05~06","豆菜類","豌豆","合格","苗栗縣政府衛生局","賀田養生菇/苗栗縣竹南鎮第二公有市場25號攤"
"106","05~06","豆菜類","菜豆","合格","南投縣政府衛生局","嘉澤菇類批發/南投縣集集鎮初中街士地廟對面"
"106","05~06","豆菜類","菜豆","合格","南投縣政府衛生局","廖益村/南投縣名間鄉南雅街76號"
"106","05~06","豆菜類","菜豆","達滅芬Dimethomorph 0.08 (不符使用規定)","南投縣政府衛生局","楓康超市/南投縣水里鄉中山路一段238號"
"106","05~06","芽菜類","苜蓿芽","合格","臺東縣衛生局","大潤發流通事業股份有限公司/台東縣台東市中興路三段592號"
"106","05~06","芽菜類","綠豆芽","合格","屏東縣政府衛生局","春勝行(益隆行)/屏東縣恆春鎮復興路112巷77號"
"106","05~06","芽菜類","有機綠豆芽","合格","嘉義縣衛生局","全聯實業股份有限公司嘉義竹崎分公司/嘉義縣竹崎鄉竹崎村中華路106號"
"106","05~06","芽菜類","有機黃豆芽","合格","嘉義縣衛生局","全聯實業股份有限公司嘉義竹崎分公司/嘉義縣竹崎鄉竹崎村中華路106號"
"106","05~06","芽菜類","苜蓿芽","合格","花蓮縣衛生局","光豐農會生鮮超市/花蓮縣光復鄉大華村華新街1號"
"106","05~06","芽菜類","綠豆芽","合格","金門縣衛生局","樂多大超市有限公司/金門縣金寧鄉伯玉路二段223-1號"
"106","05~06","芽菜類","有機綠豆芽","合格","臺中市政府衛生局","全聯實業股份有限公司台中青海分公司/台中市西屯區河南路二段466號"
"106","05~06","芽菜類","綠豆芽","合格","臺北市政府衛生局","里仁事業股份有限公司南昌南門分公司/台北市中正區南昌路1段33號"
"106","05~06","芽菜類","有機黃豆芽","合格","嘉義縣衛生局","全聯實業股份有限公司嘉義大林分公司/嘉義縣大林鎮忠孝路596號"
"106","05~06","瓜果類","哈蜜瓜","合格","臺中市政府衛生局","后里副食供應站/台中市后里區廣福村寺山路140號"
"106","05~06","瓜果類","西瓜","合格","高雄市政府衛生局","大侑青果行/高雄市三民區鼎瑞街65巷10號"
"106","05~06","瓜果類","香瓜","合格","宜蘭縣政府衛生局","朋佳水果店/宜蘭縣宜蘭市綠九市場69攤"
"106","05~06","瓜果類","香瓜","合格","宜蘭縣政府衛生局","青果山/宜蘭縣宜蘭市復興路2段168號"
"106","05~06","瓜果類","香瓜","合格","宜蘭縣政府衛生局","文化中心早市旁水果行(文化張)/宜蘭縣宜蘭市復興路二段180號"
"106","05~06","瓜果類","香瓜","納乃得Methomyl 0.03 (不得檢出)","宜蘭縣政府衛生局","宏東果菜行/宜蘭縣羅東鎮四育路70號"
"106","05~06","瓜果類","香瓜","合格","宜蘭縣政府衛生局","夭壽甜大西瓜總店/宜蘭縣五結鄉五結路三段高速公路橋下旁轉角"
"106","05~06","大漿果類","網室木瓜","芬普蟎Fenpyroximate 0.04 (不符使用規定)","基隆市政府衛生局","微笑蔬果專賣店/基隆市中正區義二路175號1樓"
"106","05~06","大漿果類","木瓜","合格","基隆市政府衛生局","復興蔬果行-101年幼托食材商/基隆市信義區仁一路61號"
"106","05~06","大漿果類","蜜糖百香果","合格","基隆市政府衛生局","頂好超市常青分店/基隆市安樂區安樂路二段164號B1"
"106","05~06","大漿果類","香蕉","合格","屏東縣政府衛生局","加祿堂副供站/屏東縣枋山鄉加綠堂加祿192-2號"
"106","05~06","大漿果類","鳳梨","合格","屏東縣政府衛生局","加祿堂副供站/屏東縣枋山鄉加綠堂加祿192-2號"
"106","05~06","大漿果類","木瓜","歐滅松Omethoate 0.03 (不得檢出)","屏東縣政府衛生局","曾玉智水果車/屏東縣滿州鄉中山路園環7-11斜對面"
"106","05~06","大漿果類","義Eespri有機奇異果","合格","嘉義縣衛生局","全聯實業股份有限公司嘉義竹崎分公司/嘉義縣竹崎鄉竹崎村中華路106號"
"106","05~06","大漿果類","木瓜","合格","臺北市政府衛生局","全聯實業股份有限公司民生社區分公司/台北市松山區民生東路4段133號1樓"
"106","05~06","大漿果類","進口酪梨","合格","臺東縣衛生局","家樂福台東店/台東縣台東市正氣路300-1號"
"106","05~06","大漿果類","奇異果","合格","臺東縣衛生局","家樂福台東店/台東縣台東市正氣路300-1號"
"106","05~06","大漿果類","木瓜","合格","臺中市政府衛生局","清泉崗副供站/台中市大雅區月祥路303-3號"
"106","05~06","大漿果類","屏東木瓜","合格","新竹縣政府衛生局","頂好超市新豐店/新竹縣新豐鄉建興路一段116-2號"
"106","05~06","大漿果類","屏東青木瓜","凡殺同Famoxadone 0.05 (不符使用規定)","新竹縣政府衛生局","頂好超市新豐店/新竹縣新豐鄉建興路一段116-2號"
"106","05~06","大漿果類","台農二號(網室木瓜)","合格","基隆市政府衛生局","復興蔬果行-101年幼托食材商/基隆市信義區仁一路61號"
"106","05~06","大漿果類","木瓜","合格","臺中市政府衛生局","全聯實業股份有限公司台中青海分公司/台中市西屯區河南路二段466號"
"106","05~06","大漿果類","法國奇異果","合格","臺北市政府衛生局","禾揚蔬菓行/台北市大安區臨江街127號1樓"
"106","05~06","大漿果類","金波蘿17號金鑽鳳梨","合格","新北市政府衛生局","森田花果農產批發/新北市八里區舊城路19號"
"106","05~06","大漿果類","鳳梨","合格","新北市政府衛生局","貴族世家(中興店)/新北市汐止區中興路86號1樓"
"106","05~06","大漿果類","義大利有機綠奇異果","合格","嘉義縣衛生局","全聯實業股份有限公司嘉義大林分公司/嘉義縣大林鎮忠孝路596號"
"106","05~06","大漿果類","木瓜","合格","臺北市政府衛生局","冠冕盒餐食品有限公司/台北市內湖區內湖路1段91巷38弄5號及7號及9號"
"106","05~06","大漿果類","木瓜","合格","臺北市政府衛生局","就是果汁吧/台北市大安區和平東路2段118巷4之1號"
"106","05~06","大漿果類","奇異果","合格","臺北市政府衛生局","漢來美食股份有限公司台北敦南分公司(漢來蔬食)/台北市大安區忠孝東路4段45號11樓"
"106","05~06","大漿果類","奇異果","合格","臺北市政府衛生局","台北牛乳大王忠孝店(牛乳大王)/台北市大安區忠孝東路4段49巷4弄10-12號1樓"
"106","05~06","大漿果類","紐西蘭綠奇異果#22","合格","臺北市政府衛生局","家福股份有限公司台北桂林分公司/台北市萬華區桂林路1號, 1-4樓"
"106","05~06","大漿果類","金讚鳳梨","合格","嘉義市政府衛生局","全聯大統分公司/嘉義市西區大統路171號"
"106","05~06","大漿果類","台灣青木瓜","合格","臺中市政府衛生局","大潤發流通事業股份有限公司台中分公司/台中市北區忠明路499號"
"106","05~06","大漿果類","木瓜","合格","臺中市政府衛生局","遠百愛買復興店/台中市南區復興路一段359號B2"
"106","05~06","大漿果類","奇異果","合格","新竹縣政府衛生局","美麒食品有限公司/新竹縣竹北市聯興里中正西路839號1樓、2樓"
"106","05~06","大漿果類","木瓜","亞滅培Acetamiprid 0.04 (不符使用規定)","南投縣政府衛生局","保證責任台灣省青果運銷合作社/南投縣名間鄉濁水村員集路43號"
"106","05~06","大漿果類","木瓜","合格","南投縣政府衛生局","菜耕香/南投縣鹿谷鄉鹿谷村中正路2段68號"
"106","05~06","小漿果類","綠無籽葡萄","合格","桃園市政府衛生局","大家蔬果行/桃園市龜山區萬壽路二段355號1樓"
"106","05~06","小漿果類","加州葡萄","合格","桃園市政府衛生局","地球村水果樂園/桃園市大溪區慈湖路27號"
"106","05~06","小漿果類","美國覆盆子","合格","新北市政府衛生局","好市多汐止店/新北市汐止區大同路1段158號"
"106","05~06","小漿果類","智利紅無籽葡萄","合格","嘉義縣衛生局","郭金禪商攤/嘉義縣竹崎鄉嘉義縣竹崎鄉中山路171號前"
"106","05~06","小漿果類","印度綠無籽葡萄","合格","嘉義縣衛生局","全聯實業股份有限公司嘉義竹崎分公司/嘉義縣竹崎鄉竹崎村中華路106號"
"106","05~06","小漿果類","進口綠無籽葡萄","合格","臺東縣衛生局","家樂福台東店/台東縣台東市正氣路300-1號"
"106","05~06","小漿果類","芭樂","合格","臺中市政府衛生局","后里副食供應站/台中市后里區廣福村寺山路140號"
"106","05~06","小漿果類","芭樂","合格","臺中市政府衛生局","坪林副供站/台中市太平區中山路二段225號"
"106","05~06","小漿果類","葡萄","合格","嘉義縣衛生局","名都觀光渡假大飯店股份有限公司/嘉義縣番路鄉內甕村1鄰後坑仔28號"
"106","05~06","小漿果類","燕巢芭樂","合格","臺北市政府衛生局","全聯實業股份有限公司萬華萬大店/台北市萬華區萬大路406號"
"106","05~06","小漿果類","番石榴-珍珠芭樂","合格","高雄市政府衛生局","全聯實業股份有限公司左大分公司/高雄市左營區左營大路272號"
"106","05~06","核果類","枋山土芒果","合格","新竹縣政府衛生局","頂好超市新豐店/新竹縣新豐鄉建興路一段116-2號"
"106","05~06","核果類","土芒果","合格","宜蘭縣政府衛生局","喜互惠生鮮超市(五結店)/宜蘭縣五結鄉五結中路1段343號(原:五結中路13-6號)"
"106","05~06","核果類","愛文芒果","芬佈賜Fenbutatin-oxide 0.07 (不得檢出)、陶斯松Chlorpyrifos 0.05 (不符使用規定)","宜蘭縣政府衛生局","喜互惠生鮮超市(五結店)/宜蘭縣五結鄉五結中路1段343號"
"106","05~06","核果類","土芒果","谷速松Azinphos-methyl 0.03 (不得檢出)、陶斯松Chlorpyrifos 0.07 (不符使用規定)","宜蘭縣政府衛生局","民權水果行/宜蘭縣羅東鎮民權路184號"
"106","05~06","核果類","坊山愛文芒果","合格","嘉義市政府衛生局","頂好生鮮超市德明店/嘉義市西區德明路128.130.132號"
"106","05~06","核果類","愛文芒果","合格","臺北市政府衛生局","果粉水果超市/台北市中正區汀州路2段335號"
"106","05~06","核果類","玉文芒果","陶斯松Chlorpyrifos 0.06 (不符使用規定)","彰化縣衛生局","家福股份有限公司彰化分公司/彰化縣彰化市茄南里金馬路2段321號"
"106","05~06","核果類","本島芒果","剋安勃Chlorantraniliprole 0.02 (不符使用規定)","彰化縣衛生局","全聯實業股份有限公司埔心東明分公司/彰化縣埔心鄉瓦中村員林大道7段133號"
"106","05~06","核果類","愛文芒果","陶斯松Chlorpyrifos 0.02 (不符使用規定)","彰化縣衛生局","台灣楓康超市股份有限公司員林分公司/彰化縣員林市南平里莒光路560號"
"106","05~06","核果類","愛文芒果","合格","臺北市政府衛生局","日新水果行/台北市中山區民族東路336號1樓(2-12攤)"
"106","05~06","核果類","愛文芒果","百滅寧Permethrin 0.02 (不符使用規定)","屏東縣政府衛生局","水果師傅/屏東縣東港鎮中山路147之2號"
"106","05~06","核果類","台灣烏香芒果","合格","新竹市衛生局","大潤發忠孝店/新竹市東區忠孝路300號"
"106","05~06","核果類","台灣土芒果","合格","新竹市衛生局","大潤發忠孝店/新竹市東區忠孝路300號"
"106","05~06","梨果類","青龍蘋果","合格","花蓮縣衛生局","花蓮縣瑞穗鄉農會生鮮超市/花蓮縣瑞穗鄉中山路一段126號"
"106","05~06","梨果類","美國富士蘋果","合格","桃園市政府衛生局","大家蔬果行/桃園市龜山區萬壽路二段355號1樓"
"106","05~06","梨果類","日本世界一蘋果","合格","桃園市政府衛生局","大家蔬果行/桃園市龜山區萬壽路二段355號1樓"
"106","05~06","梨果類","美國波士梨","合格","基隆市政府衛生局","全聯福利中心東明店-基隆分公司/基隆市信義區東明路177號1樓"
"106","05~06","梨果類","富士蘋果","合格","基隆市政府衛生局","TASTY 西堤牛排/基隆市中正區信一路177號15樓"
"106","05~06","梨果類","蘋果","合格","新北市政府衛生局","耕莘醫院/新北市新店區中正路362號"
"106","05~06","梨果類","水梨","合格","屏東縣政府衛生局","恆春鎮農會超市/屏東縣恆春鎮恆南路11巷2弄8號"
"106","05~06","梨果類","蘋果","合格","臺東縣衛生局","家樂福台東店/台東縣台東市正氣路300-1號"
"106","05~06","梨果類","進口蘋果","合格","新北市政府衛生局","淡水區農會/新北市淡水區中正路42之1號"
"106","05~06","梨果類","蘋果","合格","苗栗縣政府衛生局","旭豐商行(自由聯盟)/苗栗縣後龍鎮埔頂里中心路120-58號"
"106","05~06","梨果類","紅棗","合格","臺東縣衛生局","地球村/台東市傳廣路393號"
"106","05~06","梨果類","烘焙去籽紅棗","合格","臺東縣衛生局","全聯開封店/台東縣台東市開封街372號"
"106","05~06","梨果類","名冠紅棗","毆蟎多Propargite 0.13 (不得檢出)","臺南市政府衛生局","有限責任臺南縣善化鎮消費合作社/臺南市善化區光文里民族路66號"
"106","05~06","梨果類","名冠黑棗","合格","臺南市政府衛生局","有限責任臺南縣善化鎮消費合作社/臺南市善化區光文里民族路66號"
"106","05~06","梨果類","大紅棗(調理用)","合格","臺南市政府衛生局","全聯實業股份有限公司善化忠孝分公司/臺南市善化區忠孝路66號"
"106","05~06","梨果類","義昌嚴選黑棗","合格","臺南市政府衛生局","大潤發流通事業股份有限公司臺南市佳里店分公司/臺南市佳里區民安里同安寮80-2號"
"106","05~06","梨果類","旺來旺大紅棗","合格","嘉義市政府衛生局","頂好超市仁愛店/嘉義市西區仁愛路 211號"
"106","05~06","梨果類","登豐五穀食品紅棗","合格","嘉義市政府衛生局","頂好超市仁愛店/嘉義市西區仁愛路 211號"
"106","05~06","梨果類","頂好紅棗","合格","嘉義市政府衛生局","頂好超市仁愛店/嘉義市西區仁愛路 211號"
"106","05~06","梨果類","無籽紅棗","合格","嘉義市政府衛生局","大潤發/嘉義市西區博愛路二段281號"
"106","05~06","梨果類","紅棗","合格","彰化縣衛生局","台灣楓康超市股份有限公司/彰化縣福興鄉中正路224-226號"
"106","05~06","梨果類","無籽紅棗","合格","彰化縣衛生局","台灣楓康超市股份有限公司/彰化縣福興鄉中正路224-226號"
"106","05~06","梨果類","紅棗乾","合格","苗栗縣政府衛生局","公館市場攤商/苗栗縣公館公有 市場"
"106","05~06","梨果類","紅棗","得克利Tebuconazole 0.12 (不符使用規定)、毆蟎多Propargite 0.27 (不得檢出)","苗栗縣政府衛生局","通霄市場攤販/苗栗縣通霄自強路攤販集中區"
"106","05~06","梨果類","紅棗","合格","花蓮縣衛生局","花蓮市農會自強超市/花蓮市富國路20號"
"106","05~06","梨果類","烏棗","合格","花蓮縣衛生局","岐安堂藥行/花蓮縣花蓮市南京街159號"
"106","05~06","梨果類","紅棗","合格","花蓮縣衛生局","一良中藥/花蓮縣吉安鄉建國路一段149號"
"106","05~06","梨果類","紅棗","得克利Tebuconazole 0.08 (不符使用規定)、毆蟎多Propargite 0.22 (不得檢出)","臺中市政府衛生局","昇德中藥房/臺中市大甲區順天路339號"
"106","05~06","梨果類","黑棗","合格","臺中市政府衛生局","大榮食品/臺中市東區建成路500號(新建國市場A166攤)"
"106","05~06","梨果類","有機大紅棗","合格","南投縣政府衛生局","達康人生養生館/南投縣草屯鎮虎山路893號"
"106","05~06","梨果類","紅棗","合格","南投縣政府衛生局","松鶴堂國藥號/南投縣埔里鎮薰化里中山路三段86號"
"106","05~06","梨果類","紅棗","合格","臺東縣衛生局","泉和堂中藥房/臺東市知本路3段667號"
"106","05~06","梨果類","進口蘋果","合格","新竹縣政府衛生局","美麒食品有限公司/新竹縣竹北市聯興里中正西路839號1樓、2樓"
"106","05~06","梨果類","智利富士小蘋果","合格","臺北市政府衛生局","喵本蔬果商行/台北市大安區臨江街122號"
"106","05~06","梨果類","紐西蘭富士小蘋果","合格","臺北市政府衛生局","禾揚蔬菓行/台北市大安區臨江街127號1樓"
"106","05~06","梨果類","智利蘋果","合格","新北市政府衛生局","無市招攤商/新北市蘆洲區中央路39號"
"106","05~06","梨果類","富士蘋果","合格","新北市政府衛生局","板農活力超市/新北市板橋區府中路29號之1"
"106","05~06","梨果類","蘋果","合格","嘉義縣衛生局","名都觀光渡假大飯店股份有限公司/嘉義縣番路鄉內甕村1鄰後坑仔28號"
"106","05~06","梨果類","水蜜桃","合格","嘉義縣衛生局","水果攤-何仁弘/嘉義縣大林鎮蘭州街2號"
"106","05~06","梨果類","櫻桃","合格","嘉義縣衛生局","水果攤-何仁弘/嘉義縣大林鎮蘭州街2號"
"106","05~06","梨果類","水蜜桃","合格","嘉義縣衛生局","巨林水果行/嘉義縣大林鎮中山路1巷1之2號"
